epoch;0_iou;1_iou;accuracy;loss;lr;recall;val_0_iou;val_1_iou;val_accuracy;val_loss;val_recall
32;0.9968022704124451;0.4790162146091461;0.9968116283416748;0.0013832900440320373;1e-05;0.9968116283416748;0.9969043731689453;0.48892131447792053;0.996913492679596;0.0014421258820220828;0.996913492679596
33;0.9968236088752747;0.4819220304489136;0.9968331456184387;0.0013749675126746297;1e-05;0.996833086013794;0.9969087839126587;0.4897215962409973;0.9969178438186646;0.00143541453871876;0.9969178438186646
34;0.9968052506446838;0.48686379194259644;0.9968149662017822;0.0013641067780554295;1e-05;0.9968149065971375;0.9969204068183899;0.4879072606563568;0.9969294667243958;0.0014439570950344205;0.9969294667243958
35;0.9967923164367676;0.4739532172679901;0.9968014359474182;0.0013768509961664677;1e-05;0.996801495552063;0.9968992471694946;0.49042364954948425;0.9969085454940796;0.001437227358110249;0.9969085454940796
36;0.996825098991394;0.4805498719215393;0.9968344569206238;0.0013790033990517259;1e-05;0.996834397315979;0.9969123601913452;0.4884188771247864;0.9969214200973511;0.0014341698260977864;0.9969214200973511
37;0.9967498779296875;0.4713306128978729;0.9967593550682068;0.0013725475873798132;1e-05;0.996759295463562;0.9969056844711304;0.4891647398471832;0.9969148635864258;0.0014442979590967298;0.9969148635864258
38;0.9967967867851257;0.4818848669528961;0.9968063235282898;0.001376143074594438;1e-05;0.9968062043190002;0.9968796372413635;0.4889048635959625;0.9968889951705933;0.0014443828258663416;0.9968889951705933
39;0.9968141317367554;0.4785025715827942;0.9968233704566956;0.0013638687087222934;1e-05;0.9968233704566956;0.996874213218689;0.4892258644104004;0.9968835115432739;0.0014448687434196472;0.9968835115432739
40;0.9968076348304749;0.482595294713974;0.9968171119689941;0.0013813002733513713;1e-05;0.9968171119689941;0.9969080686569214;0.486909955739975;0.9969170689582825;0.0014353524893522263;0.9969170689582825
41;0.9968039989471436;0.4777583181858063;0.9968133568763733;0.0013732628431171179;1e-05;0.9968132972717285;0.9968879818916321;0.49206334352493286;0.9968973994255066;0.0014388293493539095;0.9968973994255066
42;0.9968171119689941;0.48294538259506226;0.9968264698982239;0.0013531107688322663;1e-05;0.9968265295028687;0.996904194355011;0.48982805013656616;0.9969133138656616;0.0014404288958758116;0.9969133138656616
43;0.9967576861381531;0.4772467315196991;0.9967673420906067;0.0013732443330809474;1e-05;0.9967673420906067;0.9969056248664856;0.4934718608856201;0.9969149231910706;0.001432047807611525;0.9969149231910706
44;0.996802806854248;0.48447415232658386;0.9968123435974121;0.001377737382426858;1e-05;0.9968123435974121;0.9969067573547363;0.48990553617477417;0.9969158172607422;0.0014359480701386929;0.9969158172607422
45;0.9968047738075256;0.4808880388736725;0.9968143105506897;0.001381376525387168;1e-05;0.9968143105506897;0.9968889951705933;0.4910721182823181;0.9968982934951782;0.0014356931205838919;0.9968982934951782
46;0.9968185424804688;0.4805011451244354;0.9968279600143433;0.0013593325857073069;1e-05;0.9968279600143433;0.9968783855438232;0.49375665187835693;0.9968878030776978;0.0014338805340230465;0.9968878030776978
47;0.9968443512916565;0.484673410654068;0.9968536496162415;0.0013634912902489305;1e-05;0.9968537092208862;0.9969004392623901;0.48691725730895996;0.9969095587730408;0.0014326106756925583;0.9969095587730408
48;0.9968287944793701;0.4831469655036926;0.9968381524085999;0.0013365368358790874;1e-05;0.9968381524085999;0.9968922138214111;0.49440672993659973;0.9969015717506409;0.0014329717960208654;0.9969015717506409
49;0.9968101382255554;0.4861409068107605;0.9968197345733643;0.0013765899930149317;1e-05;0.9968197345733643;0.9968948364257812;0.4884045720100403;0.9969039559364319;0.0014356316532939672;0.9969039559364319
